transaction_id,transaction_date,voucher_no,account_head,account_type,category,sub_category,party_name,payment_method,bank_name,reference,debit,credit,amount,remarks,created_by
890,2025-09-30,VCH-000890,Loan From Managing Director,Liability,Loan,Expense,Global Enterprises,Bkash,BRAC Bank,REF-1956-FyJT,76063.15,0.0,76063.15,Add create consumer beautiful.,Accounts Officer
891,2025-10-23,VCH-000891,Packing Materials,Expense,COGS,Banking,ABC Corporation,Nagad,City Bank,REF-0511-zVdu,24421.35,0.0,24421.35,Election whom clearly pattern.,Accounts Officer
892,2026-02-08,VCH-000892,Financial Expenses,Expense,Finance,Expense,Innovate Ltd.,Cheque,Nagad,REF-0135-DEfd,25205.35,0.0,25205.35,Manager production senior inside peace whether.,Managing Director
893,2024-08-03,VCH-000893,Depreciation & Amortization,Expense,Non-Cash,Capital,Prime Services,Cash,Dutch Bangla Bank,REF-2690-miMR,52810.2,0.0,52810.2,Teach grow dog hot reflect board enter.,Admin
894,2025-12-06,VCH-000894,Salaries & Employee Benefits,Expense,OPEX,Expense,Global Enterprises,Nagad,Sonali Bank,REF-8289-hjAj,21719.03,0.0,21719.03,Think whether head thank large.,Finance Manager
895,2025-09-04,VCH-000895,Packing Materials,Expense,COGS,Sales,ABC Corporation,Cheque,Janata Bank,REF-9343-NHVA,4806.55,0.0,4806.55,Today address just window.,Finance Manager
896,2025-01-31,VCH-000896,Marketing & Sales Expenses,Expense,OPEX,Sales,Tech Solutions,Bkash,Nagad,REF-8100-wslp,98249.25,0.0,98249.25,Central daughter area phone may.,Finance Manager
897,2024-06-11,VCH-000897,Production or Cost of Goods Sold (COGS),Expense,COGS,Expense,Tech Solutions,Bank Transfer,Sonali Bank,REF-1980-ljNu,32532.48,0.0,32532.48,Beat language paper of choose campaign phone.,Admin
898,2026-02-25,VCH-000898,Product Sales,Revenue,Sales,Sales,Innovate Ltd.,Cheque,City Bank,REF-5310-BCLk,0.0,46374.72,46374.72,Moment table research least.,Finance Manager
899,2025-08-24,VCH-000899,Packing Materials,Expense,COGS,Capital,Prime Services,Cash,Dutch Bangla Bank,REF-2294-Sdhu,57382.13,0.0,57382.13,Exist water difference ball majority use number than.,Accounts Officer
900,2026-04-11,VCH-000900,Production or Cost of Goods Sold (COGS),Expense,COGS,Operations,Tech Solutions,Cheque,Bkash,REF-5536-wUGp,32599.91,0.0,32599.91,President crime box some popular.,Managing Director
901,2024-11-10,VCH-000901,Depreciation & Amortization,Expense,Non-Cash,Expense,Prime Services,Nagad,City Bank,REF-8202-ujHL,50273.75,0.0,50273.75,Drug effort pretty whose.,Managing Director
902,2024-11-09,VCH-000902,Production or Cost of Goods Sold (COGS),Expense,COGS,Banking,XYZ Ltd.,Bank Transfer,Sonali Bank,REF-3031-ABiX,78820.05,0.0,78820.05,Dog receive down meet party reality mean.,Managing Director
903,2025-08-08,VCH-000903,Packing Materials,Expense,COGS,COGS,ABC Corporation,Cheque,City Bank,REF-7381-ijyk,29902.34,0.0,29902.34,Relationship bar American else.,Managing Director
904,2026-03-21,VCH-000904,Salaries & Employee Benefits,Expense,OPEX,Expense,XYZ Ltd.,Cash,BRAC Bank,REF-7485-urvU,93178.12,0.0,93178.12,Bar should vote type responsibility maybe this.,Managing Director
905,2025-01-17,VCH-000905,Marketing & Sales Expenses,Expense,OPEX,Capital,Prime Services,Bank Transfer,Janata Bank,REF-2993-rigH,16199.79,0.0,16199.79,My guess like level interview international interview whole.,Finance Manager
906,2026-01-04,VCH-000906,Cashout Charge,Expense,Bank Charge,Banking,Tech Solutions,Bkash,Dutch Bangla Bank,REF-1700-kOYn,8948.44,0.0,8948.44,Control interview quickly party season care away.,Admin
907,2025-02-17,VCH-000907,Salaries & Employee Benefits,Expense,OPEX,Operations,Green Energy Co.,Nagad,Janata Bank,REF-6312-ejkP,46625.22,0.0,46625.22,Avoid five art let pick answer another.,Accounts Officer
908,2025-03-03,VCH-000908,Packing Materials,Expense,COGS,COGS,Global Enterprises,Cheque,Sonali Bank,REF-0548-edSf,14248.11,0.0,14248.11,Particularly along somebody base.,Admin
909,2024-06-17,VCH-000909,Investment Payment,Equity,Capital,COGS,Innovate Ltd.,Cash,Sonali Bank,REF-3367-bPZY,22394.74,0.0,22394.74,Mother heavy whole.,Finance Manager
910,2025-12-17,VCH-000910,Miscellaneous Expenses,Expense,Other,COGS,Innovate Ltd.,Cheque,Dutch Bangla Bank,REF-8356-YLgZ,71449.83,0.0,71449.83,Girl record board produce.,Managing Director
911,2025-04-20,VCH-000911,Financial Expenses,Expense,Finance,Operations,ABC Corporation,Cash,City Bank,REF-4620-iVaq,66489.39,0.0,66489.39,Appear much forget beat energy bank assume nothing.,Admin
912,2026-05-18,VCH-000912,Selling & Distribution Expenses,Expense,OPEX,Capital,Green Energy Co.,Bank Transfer,Janata Bank,REF-3454-Apch,73339.31,0.0,73339.31,Billion move you.,Managing Director
913,2024-08-13,VCH-000913,Depreciation & Amortization,Expense,Non-Cash,COGS,XYZ Ltd.,Cheque,City Bank,REF-5244-tJtz,88114.8,0.0,88114.8,Security threat state event bit.,Finance Manager
914,2025-11-28,VCH-000914,Marketing & Sales Expenses,Expense,OPEX,COGS,Global Enterprises,Cash,Sonali Bank,REF-2559-weLS,46809.77,0.0,46809.77,Meet cover now your mean.,Admin
915,2026-02-03,VCH-000915,Packing Materials,Expense,COGS,Expense,Tech Solutions,Bank Transfer,Nagad,REF-9209-cNoD,7546.98,0.0,7546.98,Opportunity important bad capital.,Accounts Officer
916,2025-08-17,VCH-000916,Investment Payment,Equity,Capital,COGS,Prime Services,Bank Transfer,Dutch Bangla Bank,REF-4065-NayI,84009.85,0.0,84009.85,Many account admit reveal gun stay.,Finance Manager
917,2025-02-07,VCH-000917,Selling & Distribution Expenses,Expense,OPEX,Banking,XYZ Ltd.,Cheque,BRAC Bank,REF-1774-AUbt,88984.16,0.0,88984.16,Realize weight lose.,Managing Director
918,2025-09-25,VCH-000918,Production or Cost of Goods Sold (COGS),Expense,COGS,Expense,XYZ Ltd.,Cash,Dutch Bangla Bank,REF-8757-adxe,47168.2,0.0,47168.2,Particular leave deal bank skin good thought.,Managing Director
919,2024-11-12,VCH-000919,Loan From Managing Director,Liability,Loan,Expense,Global Enterprises,Cheque,BRAC Bank,REF-7756-sChE,37155.94,0.0,37155.94,Once too across assume sometimes structure know.,Admin
920,2026-04-17,VCH-000920,Cashout Charge,Expense,Bank Charge,Capital,Global Enterprises,Cash,Dutch Bangla Bank,REF-2572-rXvh,18396.37,0.0,18396.37,Or second visit become list.,Accounts Officer
921,2025-07-18,VCH-000921,Loan From Managing Director,Liability,Loan,Operations,Prime Services,Bkash,BRAC Bank,REF-6384-oeiL,38423.62,0.0,38423.62,Nearly step begin ready more deal.,Accounts Officer
922,2025-03-02,VCH-000922,Administrative Expenses,Expense,OPEX,Expense,Tech Solutions,Bank Transfer,Sonali Bank,REF-1144-JzUO,44700.76,0.0,44700.76,Though camera card accept run drop sound.,Admin
923,2024-08-17,VCH-000923,Production or Cost of Goods Sold (COGS),Expense,COGS,Expense,Green Energy Co.,Bkash,BRAC Bank,REF-2691-lvTf,67124.22,0.0,67124.22,Moment different along guy over establish trip.,Finance Manager
924,2025-08-13,VCH-000924,Managing Director Personal Expense,Equity,Drawings,Banking,Green Energy Co.,Nagad,Janata Bank,REF-4965-cWxq,19485.61,0.0,19485.61,New public anyone.,Managing Director
925,2025-01-17,VCH-000925,Managing Director Personal Expense,Equity,Drawings,Capital,Innovate Ltd.,Cheque,BRAC Bank,REF-6571-acld,28045.99,0.0,28045.99,Former skill theory Congress future simple business amount.,Admin
926,2024-06-20,VCH-000926,Loan From Managing Director,Liability,Loan,Capital,Innovate Ltd.,Bank Transfer,City Bank,REF-4837-ZpKW,42074.79,0.0,42074.79,Look after guess drive.,Finance Manager
927,2025-11-30,VCH-000927,Production or Cost of Goods Sold (COGS),Expense,COGS,Operations,Prime Services,Cash,Janata Bank,REF-4204-KLBt,7349.63,0.0,7349.63,Yeah maybe particular shoulder.,Managing Director
928,2025-05-30,VCH-000928,Loan From Managing Director,Liability,Loan,Banking,Prime Services,Bank Transfer,Janata Bank,REF-3636-tRGE,48719.15,0.0,48719.15,Car claim report environmental.,Admin
929,2025-03-16,VCH-000929,Salaries & Employee Benefits,Expense,OPEX,Sales,Tech Solutions,Bank Transfer,Sonali Bank,REF-9649-kFdp,35452.11,0.0,35452.11,Set understand sit smile modern about.,Admin
930,2025-10-31,VCH-000930,Financial Expenses,Expense,Finance,Capital,Prime Services,Bkash,Dutch Bangla Bank,REF-5696-MeOo,82662.92,0.0,82662.92,Few huge indicate time.,Accounts Officer
931,2025-05-09,VCH-000931,Production or Cost of Goods Sold (COGS),Expense,COGS,Operations,ABC Corporation,Nagad,Bkash,REF-1808-IBNR,32567.13,0.0,32567.13,Later alone rich each plant century local.,Accounts Officer
932,2026-06-08,VCH-000932,Production or Cost of Goods Sold (COGS),Expense,COGS,Capital,Innovate Ltd.,Cash,BRAC Bank,REF-0126-kXov,51846.37,0.0,51846.37,Party officer know industry charge child.,Managing Director
933,2025-12-05,VCH-000933,Cashout Charge,Expense,Bank Charge,Operations,ABC Corporation,Nagad,BRAC Bank,REF-3054-pIpe,95979.72,0.0,95979.72,Leg store challenge material want evening purpose.,Finance Manager
934,2024-10-13,VCH-000934,Packing Materials,Expense,COGS,Sales,Global Enterprises,Bank Transfer,Bkash,REF-5741-QJQS,41781.62,0.0,41781.62,Appear sometimes until lose others.,Managing Director
935,2025-08-30,VCH-000935,Managing Director Personal Expense,Equity,Drawings,COGS,Prime Services,Bank Transfer,City Bank,REF-4353-tque,43136.08,0.0,43136.08,Guess democratic artist time listen.,Accounts Officer
936,2025-02-21,VCH-000936,Salaries & Employee Benefits,Expense,OPEX,Operations,ABC Corporation,Bkash,Bkash,REF-6724-izem,57234.89,0.0,57234.89,Action inside opportunity within than.,Admin
937,2025-06-14,VCH-000937,Miscellaneous Expenses,Expense,Other,Expense,XYZ Ltd.,Cheque,City Bank,REF-2279-vknE,46793.03,0.0,46793.03,Improve herself pay establish.,Accounts Officer
938,2025-05-21,VCH-000938,Production or Cost of Goods Sold (COGS),Expense,COGS,Operations,Green Energy Co.,Cash,Rupali Bank,REF-8282-zlMJ,50602.44,0.0,50602.44,Trip find card game plant.,Managing Director
939,2024-09-10,VCH-000939,Investment Payment,Equity,Capital,Capital,ABC Corporation,Bkash,Nagad,REF-4502-KBFG,82837.85,0.0,82837.85,Sense have because now.,Admin
940,2025-03-12,VCH-000940,Administrative Expenses,Expense,OPEX,COGS,Innovate Ltd.,Bkash,Janata Bank,REF-9449-oraO,94914.5,0.0,94914.5,Thing last happen act.,Admin
941,2024-11-11,VCH-000941,Selling & Distribution Expenses,Expense,OPEX,Operations,Green Energy Co.,Cheque,Rupali Bank,REF-4877-sfHD,90133.52,0.0,90133.52,Detail main walk artist.,Admin
942,2024-10-26,VCH-000942,Administrative Expenses,Expense,OPEX,Banking,Prime Services,Cheque,Janata Bank,REF-2945-kmYk,43191.32,0.0,43191.32,Compare investment item item.,Managing Director
943,2025-01-27,VCH-000943,Loan From Managing Director,Liability,Loan,Banking,Innovate Ltd.,Bkash,Rupali Bank,REF-3750-SkLk,12291.37,0.0,12291.37,Congress position bring image later throw such.,Accounts Officer
944,2025-01-23,VCH-000944,Managing Director Personal Expense,Equity,Drawings,COGS,Global Enterprises,Cheque,Dutch Bangla Bank,REF-4210-LdOH,59742.61,0.0,59742.61,Peace per with clearly walk open.,Accounts Officer
945,2024-09-13,VCH-000945,Investment Payment,Equity,Capital,Capital,Innovate Ltd.,Nagad,City Bank,REF-2472-NpCL,99187.69,0.0,99187.69,Such PM cost western kitchen miss.,Managing Director
946,2026-05-04,VCH-000946,Administrative Expenses,Expense,OPEX,Banking,Tech Solutions,Bkash,Nagad,REF-0155-dCuk,51907.76,0.0,51907.76,Dog reflect cold senior image policy research.,Managing Director
947,2026-03-25,VCH-000947,Financial Expenses,Expense,Finance,Expense,Global Enterprises,Bank Transfer,BRAC Bank,REF-8301-SeQG,77467.12,0.0,77467.12,Factor be eat play design southern my choice.,Managing Director
948,2025-08-11,VCH-000948,Financial Expenses,Expense,Finance,Expense,XYZ Ltd.,Cash,Dutch Bangla Bank,REF-2188-xnyv,21244.93,0.0,21244.93,Successful career set cell TV one hundred.,Admin
949,2024-07-16,VCH-000949,Marketing & Sales Expenses,Expense,OPEX,COGS,Global Enterprises,Cheque,Dutch Bangla Bank,REF-7291-FFvo,97564.44,0.0,97564.44,Pull management future my heavy arrive follow bank.,Finance Manager
950,2026-04-02,VCH-000950,Marketing & Sales Expenses,Expense,OPEX,Operations,Global Enterprises,Bkash,Nagad,REF-7181-eDbP,90101.18,0.0,90101.18,Rather man finish.,Admin
951,2026-02-23,VCH-000951,Financial Expenses,Expense,Finance,Banking,Innovate Ltd.,Cheque,BRAC Bank,REF-9348-ZXrG,63975.84,0.0,63975.84,Method surface why.,Finance Manager
952,2026-01-13,VCH-000952,Loan From Managing Director,Liability,Loan,Banking,Green Energy Co.,Bkash,Rupali Bank,REF-7003-laXQ,95741.97,0.0,95741.97,Hear we try control wall difference.,Accounts Officer
953,2024-08-26,VCH-000953,Production or Cost of Goods Sold (COGS),Expense,COGS,Sales,ABC Corporation,Bkash,Nagad,REF-4373-pBtp,28176.89,0.0,28176.89,Notice impact type run board in interesting.,Finance Manager
954,2024-07-20,VCH-000954,Investment Payment,Equity,Capital,Operations,Prime Services,Cash,Rupali Bank,REF-7160-EGqL,99549.92,0.0,99549.92,Congress him hot indeed.,Admin
955,2024-10-18,VCH-000955,Marketing & Sales Expenses,Expense,OPEX,Expense,Innovate Ltd.,Bkash,City Bank,REF-0300-Ppri,6347.25,0.0,6347.25,Account rise agree fly anything.,Managing Director
956,2024-11-26,VCH-000956,Marketing & Sales Expenses,Expense,OPEX,Capital,Innovate Ltd.,Nagad,Sonali Bank,REF-0582-qXFk,86974.69,0.0,86974.69,Major mother three recent family under increase.,Finance Manager
957,2025-08-10,VCH-000957,Production or Cost of Goods Sold (COGS),Expense,COGS,Banking,Green Energy Co.,Nagad,City Bank,REF-1740-HYXW,51270.42,0.0,51270.42,Happen relate push total many season.,Managing Director
958,2025-04-03,VCH-000958,Financial Expenses,Expense,Finance,Banking,Tech Solutions,Bkash,BRAC Bank,REF-7669-rBdk,3338.08,0.0,3338.08,Short military buy herself.,Managing Director
959,2025-02-10,VCH-000959,Salaries & Employee Benefits,Expense,OPEX,Banking,Innovate Ltd.,Bank Transfer,Dutch Bangla Bank,REF-9078-dhmA,23314.07,0.0,23314.07,Production job everything activity election.,Accounts Officer
960,2026-02-23,VCH-000960,Product Sales,Revenue,Sales,Sales,Tech Solutions,Cash,Bkash,REF-7674-fvzc,0.0,62604.81,62604.81,Wish state consumer later during wait.,Managing Director
961,2025-11-15,VCH-000961,Salaries & Employee Benefits,Expense,OPEX,Operations,Global Enterprises,Bank Transfer,Rupali Bank,REF-8085-DcPu,42106.99,0.0,42106.99,Moment she forget public ago issue.,Admin
962,2024-12-04,VCH-000962,Product Sales,Revenue,Sales,Operations,Global Enterprises,Cash,Rupali Bank,REF-0746-dBeF,0.0,99550.3,99550.3,Agency each need person smile him school.,Admin
963,2026-04-07,VCH-000963,Salaries & Employee Benefits,Expense,OPEX,Operations,Prime Services,Bank Transfer,Janata Bank,REF-5540-zWwa,4647.25,0.0,4647.25,Bring listen program car score together hit.,Admin
964,2024-06-11,VCH-000964,Investment Payment,Equity,Capital,COGS,Prime Services,Cash,Bkash,REF-0343-oUTl,15290.32,0.0,15290.32,Positive win recognize necessary feel save most.,Managing Director
965,2025-01-31,VCH-000965,Administrative Expenses,Expense,OPEX,Operations,Prime Services,Cash,Rupali Bank,REF-1882-ixgS,22263.01,0.0,22263.01,Yeah contain well someone conference buy.,Finance Manager
966,2024-08-13,VCH-000966,Depreciation & Amortization,Expense,Non-Cash,COGS,XYZ Ltd.,Bank Transfer,Janata Bank,REF-8729-sKEe,21301.67,0.0,21301.67,Along music fly.,Accounts Officer
967,2025-02-09,VCH-000967,Selling & Distribution Expenses,Expense,OPEX,Expense,ABC Corporation,Bank Transfer,Rupali Bank,REF-4393-zqwh,3071.36,0.0,3071.36,Gas significant reality memory.,Admin
968,2025-06-09,VCH-000968,Investment Payment,Equity,Capital,Banking,ABC Corporation,Nagad,City Bank,REF-3684-oXKQ,17201.37,0.0,17201.37,Memory medical personal claim his.,Admin
969,2025-07-19,VCH-000969,Loan From Managing Director,Liability,Loan,Banking,Innovate Ltd.,Cheque,Nagad,REF-9129-eNhb,49670.42,0.0,49670.42,Visit business world medical big choice.,Finance Manager
970,2026-02-18,VCH-000970,Investment Payment,Equity,Capital,Expense,Green Energy Co.,Cash,Nagad,REF-4799-kMFn,80018.55,0.0,80018.55,Name care measure.,Finance Manager
971,2025-02-28,VCH-000971,Production or Cost of Goods Sold (COGS),Expense,COGS,Operations,XYZ Ltd.,Nagad,Bkash,REF-0923-JkYH,36580.69,0.0,36580.69,Debate security Mrs Mrs PM.,Finance Manager
972,2025-11-07,VCH-000972,Salaries & Employee Benefits,Expense,OPEX,Banking,ABC Corporation,Cheque,Rupali Bank,REF-6973-gamb,81937.64,0.0,81937.64,Yet coach whether society.,Accounts Officer
973,2026-05-12,VCH-000973,Loan From Managing Director,Liability,Loan,Operations,ABC Corporation,Nagad,Dutch Bangla Bank,REF-1962-MdCY,95554.69,0.0,95554.69,Body scene up hospital up there return.,Accounts Officer
974,2026-02-24,VCH-000974,Investment Payment,Equity,Capital,Expense,Green Energy Co.,Cash,Bkash,REF-1234-juPy,2022.69,0.0,2022.69,Arm discuss room senior nature.,Managing Director
975,2026-04-08,VCH-000975,Investment Payment,Equity,Capital,COGS,Global Enterprises,Bkash,Rupali Bank,REF-0881-zjJN,61088.98,0.0,61088.98,Program town class Mrs fact save trade clear.,Accounts Officer
976,2025-06-24,VCH-000976,Loan From Managing Director,Liability,Loan,Operations,ABC Corporation,Cash,Dutch Bangla Bank,REF-3567-fXpv,84014.03,0.0,84014.03,Writer paper rate color range.,Accounts Officer
977,2025-12-13,VCH-000977,Packing Materials,Expense,COGS,Capital,ABC Corporation,Bank Transfer,Sonali Bank,REF-1145-Noeh,90507.41,0.0,90507.41,Position month skin image picture.,Finance Manager
978,2025-07-31,VCH-000978,Managing Director Personal Expense,Equity,Drawings,Banking,XYZ Ltd.,Bkash,Rupali Bank,REF-5988-UqIM,36320.88,0.0,36320.88,Should page carry full describe firm.,Finance Manager
979,2024-10-07,VCH-000979,Selling & Distribution Expenses,Expense,OPEX,Banking,Green Energy Co.,Cash,City Bank,REF-3423-EyEN,75245.16,0.0,75245.16,Baby science stage.,Accounts Officer
980,2025-10-23,VCH-000980,Investment Payment,Equity,Capital,Banking,Prime Services,Cheque,Janata Bank,REF-4539-IikV,28501.06,0.0,28501.06,Religious fine least itself home enough.,Admin
981,2026-04-02,VCH-000981,Miscellaneous Expenses,Expense,Other,Capital,Innovate Ltd.,Bkash,Sonali Bank,REF-5305-zVhD,75725.14,0.0,75725.14,Business worry rule ready.,Finance Manager
982,2024-12-27,VCH-000982,Investment Payment,Equity,Capital,Capital,Innovate Ltd.,Cheque,City Bank,REF-7503-GGRK,80942.14,0.0,80942.14,Official Democrat else.,Finance Manager
983,2025-09-25,VCH-000983,Depreciation & Amortization,Expense,Non-Cash,Capital,Global Enterprises,Cash,BRAC Bank,REF-4235-bQfO,13265.57,0.0,13265.57,Whom plan apply.,Accounts Officer
984,2026-05-12,VCH-000984,Product Sales,Revenue,Sales,Sales,Global Enterprises,Cash,Rupali Bank,REF-3537-FgbG,0.0,46441.8,46441.8,Majority several type pattern cell identify.,Managing Director
985,2024-11-11,VCH-000985,Financial Expenses,Expense,Finance,Capital,Innovate Ltd.,Cheque,Janata Bank,REF-7047-xUwh,30510.88,0.0,30510.88,Back her pressure up.,Finance Manager
986,2025-07-11,VCH-000986,Financial Expenses,Expense,Finance,Capital,XYZ Ltd.,Bkash,Dutch Bangla Bank,REF-7706-Knbt,36287.4,0.0,36287.4,Every example room.,Accounts Officer
987,2025-05-31,VCH-000987,Selling & Distribution Expenses,Expense,OPEX,Banking,Global Enterprises,Nagad,BRAC Bank,REF-2151-JaSH,87460.77,0.0,87460.77,I get throughout tax.,Finance Manager
988,2025-08-30,VCH-000988,Production or Cost of Goods Sold (COGS),Expense,COGS,Capital,ABC Corporation,Bkash,BRAC Bank,REF-0711-glZe,45878.51,0.0,45878.51,Cold officer final have argue.,Accounts Officer
